Year,FIPS,Confirmed,Probable,Total
2019,54061,44.0,19.0,63.0
2019,54063,4.0,1.0,5.0
2019,54065,7.0,0.0,7.0
2019,54069,7.0,0.0,7.0
2019,54077,9.0,1.0,10.0
2019,54081,13.0,5.0,18.0
2019,54083,4.0,1.0,5.0
2019,54097,24.0,1.0,25.0
2019,54103,7.0,11.0,18.0
2019,55001,27.0,18.0,45.0
2019,55005,10.0,11.0,21.0
2019,55007,7.0,5.0,12.0
2019,55009,35.0,44.0,79.0
2019,55011,7.0,5.0,12.0
2019,55013,24.0,11.0,35.0
2019,55015,6.0,8.0,14.0
2019,55017,26.0,10.0,36.0
2019,55021,35.0,12.0,47.0
2019,55023,11.0,12.0,23.0
2019,55025,80.0,64.0,144.0
2019,55027,12.0,4.0,16.0
2019,55029,22.0,11.0,33.0
2019,55031,23.0,29.0,52.0
2019,55033,7.0,8.0,15.0
2019,55035,37.0,30.0,67.0
2019,55037,6.0,4.0,10.0
2019,55039,11.0,14.0,25.0
2019,55043,25.0,8.0,33.0
2019,55045,6.0,0.0,6.0
2019,55047,11.0,5.0,16.0
2019,55049,5.0,3.0,8.0
2019,55053,5.0,10.0,15.0
2019,55055,8.0,9.0,17.0
2019,55057,14.0,19.0,33.0
2019,55059,14.0,12.0,26.0
2019,55063,13.0,24.0,37.0
2019,55069,14.0,10.0,24.0
2019,55071,10.0,7.0,17.0
2019,55073,36.0,3.0,39.0
2019,55075,40.0,52.0,92.0
2019,55077,33.0,20.0,53.0
2019,55078,9.0,0.0,9.0
2019,55079,43.0,29.0,72.0
2019,55081,11.0,16.0,27.0
2019,55083,29.0,34.0,63.0
2019,55085,31.0,10.0,41.0
2019,55087,31.0,37.0,68.0
2019,55089,4.0,5.0,9.0
2019,55093,15.0,12.0,27.0
2019,55095,19.0,28.0,47.0
2019,55097,43.0,13.0,56.0
2019,55101,4.0,13.0,17.0
2019,55103,8.0,14.0,22.0
2019,55105,7.0,4.0,11.0
2019,55109,12.0,6.0,18.0
2019,55111,23.0,45.0,68.0
2019,55113,9.0,4.0,13.0
2019,55115,6.0,4.0,10.0
2019,55117,6.0,0.0,6.0
2019,55119,9.0,3.0,12.0
2019,55121,11.0,9.0,20.0
2019,55123,28.0,37.0,65.0
2019,55125,11.0,1.0,12.0
2019,55127,10.0,4.0,14.0
2019,55129,13.0,13.0,26.0
2019,55131,6.0,21.0,27.0
2019,55133,101.0,54.0,155.0
2019,55135,29.0,20.0,49.0
2019,55137,17.0,8.0,25.0
2019,55139,13.0,14.0,27.0
2019,55141,27.0,13.0,40.0
2020,06001,4.0,1.0,5.0
2020,06075,3.0,7.0,10.0
2020,09001,75.0,41.0,116.0
2020,09003,48.0,22.0,70.0
2020,09005,25.0,27.0,52.0
2020,09007,32.0,14.0,46.0
2020,09009,66.0,28.0,94.0
2020,09011,85.0,52.0,137.0
2020,09013,17.0,9.0,26.0
2020,09015,49.0,21.0,70.0
2020,10001,36.0,1.0,37.0
2020,10003,224.0,5.0,229.0
2020,10005,56.0,1.0,57.0
2020,11001,26.0,20.0,46.0
2020,12061,3.0,4.0,7.0
2020,12083,9.0,2.0,11.0
2020,12085,4.0,4.0,8.0
2020,12099,10.0,4.0,14.0
2020,12103,8.0,3.0,11.0
2020,12115,5.0,5.0,10.0
2020,13153,1.0,6.0,7.0
2020,17031,48.0,19.0,67.0
2020,17037,2.0,3.0,5.0
2020,17043,25.0,17.0,42.0
2020,17085,2.0,5.0,7.0
2020,17089,8.0,19.0,27.0
2020,17097,18.0,11.0,29.0
2020,17099,5.0,0.0,5.0
2020,17111,14.0,13.0,27.0
2020,17141,3.0,3.0,6.0
2020,17161,4.0,1.0,5.0
2020,17197,6.0,1.0,7.0
2020,17201,7.0,13.0,20.0
2020,18039,7.0,4.0,11.0
2020,18049,3.0,3.0,6.0
2020,18085,2.0,3.0,5.0
2020,18091,7.0,7.0,14.0
2020,18099,2.0,3.0,5.0
2020,18127,7.0,7.0,14.0
2020,18141,17.0,8.0,25.0
2020,18157,4.0,2.0,6.0
2020,19043,2.0,8.0,10.0
2020,19049,2.0,4.0,6.0
2020,19061,6.0,21.0,27.0
2020,19097,1.0,4.0,5.0
2020,19103,6.0,37.0,43.0
2020,19105,1.0,4.0,5.0
2020,19113,9.0,35.0,44.0
2020,19125,1.0,4.0,5.0
2020,19139,2.0,3.0,5.0
2020,19153,4.0,16.0,20.0
2020,19163,0.0,6.0,6.0
2020,19179,2.0,3.0,5.0
2020,23001,28.0,12.0,40.0
2020,23005,130.0,48.0,178.0
2020,23007,16.0,2.0,18.0
2020,23009,85.0,32.0,117.0
2020,23011,94.0,31.0,125.0
2020,23013,82.0,39.0,121.0
2020,23015,43.0,22.0,65.0
2020,23017,26.0,17.0,43.0
2020,23019,64.0,21.0,85.0
2020,23023,16.0,11.0,27.0
2020,23025,29.0,8.0,37.0
2020,23027,78.0,13.0,91.0
2020,23029,21.0,12.0,33.0
2020,23031,107.0,33.0,140.0
2020,24001,40.0,11.0,51.0
2020,24003,47.0,23.0,70.0
2020,24005,25.0,27.0,52.0
2020,24009,10.0,16.0,26.0
2020,24011,6.0,4.0,10.0
2020,24013,107.0,48.0,155.0
2020,24015,22.0,13.0,35.0
2020,24017,7.0,2.0,9.0
2020,24021,61.0,37.0,98.0
2020,24023,7.0,9.0,16.0
2020,24025,51.0,34.0,85.0
2020,24027,56.0,33.0,89.0
2020,24029,2.0,6.0,8.0
2020,24031,17.0,5.0,22.0
2020,24035,12.0,13.0,25.0
2020,24043,29.0,12.0,41.0
2020,24045,6.0,9.0,15.0
2020,24047,3.0,2.0,5.0
2020,24510,6.0,7.0,13.0
2020,25009,16.0,0.0,16.0
2020,25017,9.0,2.0,11.0
2020,25021,14.0,1.0,15.0
2020,25023,24.0,0.0,24.0
2020,25027,14.0,1.0,15.0
2020,26005,1.0,5.0,6.0
2020,26015,6.0,3.0,9.0
2020,26019,8.0,0.0,8.0
2020,26021,35.0,21.0,56.0
2020,26025,8.0,3.0,11.0
2020,26027,3.0,6.0,9.0
2020,26041,0.0,5.0,5.0
2020,26043,25.0,26.0,51.0
2020,26049,5.0,3.0,8.0
2020,26061,6.0,4.0,10.0
2020,26065,5.0,2.0,7.0
2020,26071,4.0,1.0,5.0
2020,26075,5.0,1.0,6.0
2020,26077,35.0,34.0,69.0
2020,26081,16.0,8.0,24.0
2020,26089,3.0,3.0,6.0
2020,26099,4.0,2.0,6.0
2020,26101,4.0,2.0,6.0
2020,26103,3.0,5.0,8.0
2020,26109,6.0,18.0,24.0
2020,26121,6.0,1.0,7.0
2020,26125,7.0,6.0,13.0
2020,26139,3.0,6.0,9.0
2020,26159,6.0,3.0,9.0
2020,26161,10.0,7.0,17.0
2020,26163,13.0,5.0,18.0
2020,33001,10.0,7.0,17.0
2020,33003,13.0,15.0,28.0
2020,33009,9.0,6.0,15.0
2020,33011,59.0,28.0,87.0
2020,33013,21.0,33.0,54.0
2020,33015,35.0,20.0,55.0
2020,33017,17.0,10.0,27.0
2020,33019,2.0,7.0,9.0
2020,34001,41.0,22.0,63.0
2020,34003,111.0,59.0,170.0
2020,34005,110.0,46.0,156.0
2020,34007,56.0,11.0,67.0
2020,34009,13.0,15.0,28.0
2020,34011,43.0,18.0,61.0
2020,34013,50.0,42.0,92.0
2020,34015,87.0,15.0,102.0
2020,34017,5.0,1.0,6.0
2020,34019,157.0,57.0,214.0
2020,34021,124.0,56.0,180.0
2020,34023,81.0,30.0,111.0
2020,34025,186.0,92.0,278.0
2020,34027,219.0,80.0,299.0
2020,34029,57.0,27.0,84.0
2020,34031,60.0,30.0,90.0
2020,34033,25.0,12.0,37.0
2020,34035,111.0,28.0,139.0
2020,34037,96.0,43.0,139.0
2020,34039,26.0,15.0,41.0
2020,34041,130.0,67.0,197.0
2020,36001,15.0,39.0,54.0
2020,36003,8.0,3.0,11.0
2020,36005,12.0,11.0,23.0
2020,36007,21.0,22.0,43.0
2020,36009,12.0,2.0,14.0
2020,36011,17.0,5.0,22.0
2020,36013,9.0,0.0,9.0
2020,36017,22.0,7.0,29.0
2020,36019,11.0,3.0,14.0
2020,36021,56.0,45.0,101.0
2020,36023,39.0,13.0,52.0
2020,36025,22.0,4.0,26.0
2020,36027,46.0,13.0,59.0
2020,36029,25.0,14.0,39.0
2020,36033,10.0,3.0,13.0
2020,36035,35.0,7.0,42.0
2020,36039,21.0,31.0,52.0
2020,36043,11.0,0.0,11.0
2020,36045,3.0,2.0,5.0
2020,36047,136.0,148.0,284.0
2020,36049,15.0,3.0,18.0
2020,36051,8.0,4.0,12.0
2020,36055,13.0,5.0,18.0
2020,36057,23.0,3.0,26.0
2020,36059,21.0,7.0,28.0
2020,36061,110.0,133.0,243.0
2020,36065,23.0,14.0,37.0
2020,36067,12.0,1.0,13.0
2020,36069,11.0,3.0,14.0
2020,36071,29.0,22.0,51.0
2020,36075,14.0,3.0,17.0
2020,36077,19.0,2.0,21.0
2020,36079,25.0,28.0,53.0
2020,36081,59.0,55.0,114.0
2020,36083,47.0,45.0,92.0
2020,36085,24.0,24.0,48.0
2020,36087,39.0,15.0,54.0
2020,36089,21.0,5.0,26.0
2020,36091,45.0,11.0,56.0
2020,36093,5.0,4.0,9.0
2020,36095,10.0,6.0,16.0
2020,36097,11.0,3.0,14.0
2020,36101,5.0,1.0,6.0
2020,36103,94.0,11.0,105.0
2020,36107,8.0,0.0,8.0
2020,36109,28.0,9.0,37.0
2020,36111,37.0,2.0,39.0
2020,36113,10.0,2.0,12.0
2020,36115,13.0,18.0,31.0
2020,36117,15.0,5.0,20.0
2020,36119,47.0,9.0,56.0
2020,36123,12.0,1.0,13.0
2020,37005,5.0,7.0,12.0
2020,37009,14.0,22.0,36.0
2020,37021,23.0,23.0,46.0
2020,37031,1.0,4.0,5.0
2020,37115,2.0,3.0,5.0
2020,37119,5.0,4.0,9.0
2020,37121,4.0,1.0,5.0
2020,37135,2.0,3.0,5.0
2020,37171,5.0,5.0,10.0
2020,37179,3.0,3.0,6.0
2020,37193,0.0,8.0,8.0
2020,37199,18.0,19.0,37.0
2020,38017,9.0,12.0,21.0
2020,39013,23.0,0.0,23.0
2020,39019,6.0,0.0,6.0
2020,39025,3.0,4.0,7.0
2020,39029,16.0,0.0,16.0
2020,39031,6.0,0.0,6.0
2020,39035,14.0,1.0,15.0
2020,39043,4.0,1.0,5.0
2020,39045,5.0,1.0,6.0
2020,39049,20.0,0.0,20.0
2020,39059,16.0,0.0,16.0
2020,39067,10.0,4.0,14.0
2020,39075,11.0,0.0,11.0
2020,39081,31.0,2.0,33.0
2020,39083,14.0,1.0,15.0
2020,39089,18.0,4.0,22.0
2020,39099,7.0,1.0,8.0
2020,39113,4.0,1.0,5.0
2020,39119,19.0,1.0,20.0
2020,39133,5.0,1.0,6.0
2020,39151,6.0,2.0,8.0
2020,39153,8.0,0.0,8.0
2020,39155,18.0,0.0,18.0
2020,39157,34.0,2.0,36.0
2020,39169,14.0,0.0,14.0
2020,41029,1.0,6.0,7.0
2020,41033,3.0,2.0,5.0
2020,42003,93.0,5.0,98.0
2020,42005,16.0,2.0,18.0
2020,42007,124.0,7.0,131.0
2020,42009,12.0,7.0,19.0
2020,42011,50.0,16.0,66.0
2020,42015,11.0,2.0,13.0
2020,42017,244.0,51.0,295.0
2020,42019,58.0,20.0,78.0
2020,42021,23.0,3.0,26.0
2020,42023,6.0,6.0,12.0
2020,42025,40.0,14.0,54.0
2020,42027,16.0,29.0,45.0
2020,42029,245.0,65.0,310.0
2020,42031,52.0,8.0,60.0
2020,42033,29.0,10.0,39.0
2020,42035,6.0,1.0,7.0
2020,42037,4.0,1.0,5.0
2020,42039,38.0,8.0,46.0
2020,42041,7.0,2.0,9.0
2020,42043,12.0,8.0,20.0
2020,42045,57.0,21.0,78.0
2020,42047,25.0,11.0,36.0
2020,42049,114.0,16.0,130.0
2020,42051,27.0,8.0,35.0
2020,42053,6.0,2.0,8.0
2020,42059,10.0,3.0,13.0
2020,42063,29.0,4.0,33.0
2020,42065,24.0,8.0,32.0
2020,42069,89.0,16.0,105.0
2020,42071,17.0,8.0,25.0
2020,42073,13.0,4.0,17.0
2020,42075,8.0,4.0,12.0
2020,42077,88.0,33.0,121.0
2020,42079,57.0,11.0,68.0
2020,42081,9.0,4.0,13.0
2020,42083,27.0,3.0,30.0
2020,42085,25.0,3.0,28.0
2020,42089,87.0,26.0,113.0
2020,42091,245.0,46.0,291.0
2020,42095,50.0,21.0,71.0
2020,42097,5.0,1.0,6.0
2020,42099,8.0,1.0,9.0
2020,42101,112.0,30.0,142.0
2020,42103,33.0,36.0,69.0
2020,42107,25.0,6.0,31.0
2020,42111,12.0,4.0,16.0
2020,42115,44.0,8.0,52.0
2020,42117,13.0,2.0,15.0
2020,42119,15.0,2.0,17.0
2020,42121,48.0,11.0,59.0
2020,42123,18.0,5.0,23.0
2020,42125,25.0,11.0,36.0
2020,42127,57.0,23.0,80.0
2020,42129,53.0,13.0,66.0
2020,42131,35.0,2.0,37.0
2020,42133,31.0,6.0,37.0
2020,44001,41.0,20.0,61.0
2020,44003,72.0,49.0,121.0
2020,44005,49.0,35.0,84.0
2020,44007,210.0,113.0,323.0
2020,44009,135.0,115.0,250.0
2020,45051,6.0,6.0,12.0
2020,49035,2.0,3.0,5.0
2020,50003,2.0,6.0,8.0
2020,50007,12.0,2.0,14.0
2020,50025,5.0,1.0,6.0
2020,51003,9.0,6.0,15.0
2020,51013,7.0,9.0,16.0
2020,51015,23.0,5.0,28.0
2020,51043,3.0,2.0,5.0
2020,51059,57.0,27.0,84.0
2020,51061,8.0,7.0,15.0
2020,51063,5.0,1.0,6.0
2020,51069,15.0,4.0,19.0
2020,51107,73.0,38.0,111.0
2020,51121,6.0,4.0,10.0
2020,51153,6.0,11.0,17.0
2020,51161,8.0,3.0,11.0
2020,51165,8.0,2.0,10.0
2020,51171,9.0,0.0,9.0
2020,51173,2.0,3.0,5.0
2020,51177,5.0,0.0,5.0
2020,51187,10.0,3.0,13.0
2020,51197,5.0,0.0,5.0
2020,51540,3.0,3.0,6.0
2020,51770,3.0,2.0,5.0
2020,51790,7.0,1.0,8.0
2020,51810,2.0,4.0,6.0
2020,51820,5.0,1.0,6.0
2020,51840,3.0,2.0,5.0
2020,54001,11.0,4.0,15.0
2020,54003,15.0,6.0,21.0
2020,54005,5.0,1.0,6.0
2020,54007,10.0,1.0,11.0
2020,54009,29.0,14.0,43.0
2020,54011,5.0,1.0,6.0
2020,54013,14.0,4.0,18.0
2020,54015,9.0,1.0,10.0
2020,54021,8.0,2.0,10.0
2020,54023,6.0,1.0,7.0
2020,54025,5.0,0.0,5.0
2020,54027,33.0,6.0,39.0
2020,54029,43.0,13.0,56.0
2020,54031,6.0,1.0,7.0
2020,54033,40.0,3.0,43.0
2020,54037,25.0,5.0,30.0
2020,54039,74.0,15.0,89.0
2020,54041,38.0,0.0,38.0
2020,54049,10.0,1.0,11.0
2020,54051,59.0,1.0,60.0
2020,54055,6.0,6.0,12.0
2020,54057,25.0,7.0,32.0
2020,54061,49.0,4.0,53.0
2020,54063,16.0,5.0,21.0
2020,54065,11.0,5.0,16.0
2020,54067,6.0,0.0,6.0
2020,54069,35.0,10.0,45.0
2020,54071,7.0,1.0,8.0
2020,54073,7.0,3.0,10.0
2020,54075,11.0,2.0,13.0
2020,54077,43.0,13.0,56.0
2020,54079,6.0,1.0,7.0
2020,54081,17.0,2.0,19.0
2020,54083,24.0,1.0,25.0
2020,54085,5.0,0.0,5.0
2020,54087,17.0,2.0,19.0
2020,54091,11.0,1.0,12.0
2020,54093,6.0,3.0,9.0
2020,54095,5.0,2.0,7.0
2020,54097,51.0,7.0,58.0
2020,54101,14.0,2.0,16.0
2020,54103,12.0,5.0,17.0
2020,54107,34.0,1.0,35.0
2020,55001,16.0,13.0,29.0
2020,55005,7.0,18.0,25.0
2020,55009,22.0,32.0,54.0
2020,55013,3.0,3.0,6.0
2020,55015,3.0,3.0,6.0
2020,55017,11.0,11.0,22.0
2020,55021,21.0,14.0,35.0
2020,55023,4.0,5.0,9.0
2020,55025,48.0,30.0,78.0
2020,55027,8.0,7.0,15.0
2020,55029,23.0,9.0,32.0
2020,55031,16.0,21.0,37.0
2020,55033,14.0,19.0,33.0
2020,55035,20.0,41.0,61.0
2020,55037,2.0,4.0,6.0
2020,55039,3.0,6.0,9.0
2020,55043,14.0,4.0,18.0
2020,55045,6.0,4.0,10.0
2020,55047,1.0,6.0,7.0
2020,55049,2.0,3.0,5.0
2020,55053,5.0,6.0,11.0
2020,55055,7.0,4.0,11.0
2020,55057,6.0,21.0,27.0
2020,55059,5.0,8.0,13.0
2020,55063,4.0,18.0,22.0
2020,55069,21.0,9.0,30.0
2020,55071,5.0,5.0,10.0
2020,55073,24.0,3.0,27.0
2020,55075,24.0,50.0,74.0
2020,55077,14.0,12.0,26.0
2020,55079,13.0,6.0,19.0
2020,55081,12.0,9.0,21.0
2020,55083,17.0,36.0,53.0
2020,55085,30.0,3.0,33.0
2020,55087,8.0,11.0,19.0
2020,55089,17.0,11.0,28.0
2020,55093,9.0,16.0,25.0
2020,55095,5.0,12.0,17.0
2020,55097,25.0,10.0,35.0
2020,55101,4.0,6.0,10.0
2020,55103,5.0,3.0,8.0
2020,55111,12.0,15.0,27.0
2020,55115,5.0,11.0,16.0
2020,55121,6.0,5.0,11.0
2020,55123,9.0,29.0,38.0
2020,55127,6.0,5.0,11.0
2020,55129,11.0,4.0,15.0
2020,55131,21.0,25.0,46.0
2020,55133,80.0,47.0,127.0
2020,55135,12.0,24.0,36.0
2020,55137,15.0,12.0,27.0
2020,55141,17.0,2.0,19.0
2021,01073,2.0,4.0,6.0
2021,06013,5.0,1.0,6.0
2021,06037,4.0,1.0,5.0
2021,06041,4.0,1.0,5.0
2021,06045,5.0,3.0,8.0
2021,06073,6.0,4.0,10.0
2021,06075,9.0,1.0,10.0
2021,06087,12.0,0.0,12.0
2021,06111,3.0,2.0,5.0
2021,09001,44.0,42.0,86.0
2021,09003,48.0,15.0,63.0
2021,09005,43.0,14.0,57.0
2021,09007,28.0,14.0,42.0
2021,09009,65.0,31.0,96.0
2021,09011,80.0,18.0,98.0
2021,09013,42.0,7.0,49.0
2021,09015,41.0,8.0,49.0
2021,10001,6.0,8.0,14.0
2021,10003,34.0,55.0,89.0
2021,10005,9.0,15.0,24.0
2021,11001,42.0,29.0,71.0
2021,12009,8.0,1.0,9.0
2021,12011,8.0,6.0,14.0
2021,12021,2.0,4.0,6.0
2021,12057,5.0,3.0,8.0
2021,12061,3.0,4.0,7.0
2021,12071,15.0,4.0,19.0
2021,12073,3.0,2.0,5.0
2021,12083,2.0,5.0,7.0
2021,12099,9.0,6.0,15.0
2021,12101,6.0,9.0,15.0
2021,12103,3.0,4.0,7.0
2021,12105,4.0,4.0,8.0
2021,12115,6.0,5.0,11.0
2021,12127,4.0,4.0,8.0
2021,17007,2.0,3.0,5.0
2021,17011,6.0,0.0,6.0
2021,17015,1.0,4.0,5.0
2021,17031,115.0,59.0,174.0
2021,17043,49.0,14.0,63.0
2021,17057,4.0,2.0,6.0
2021,17085,7.0,9.0,16.0
2021,17089,13.0,19.0,32.0
2021,17097,26.0,10.0,36.0
2021,17111,31.0,27.0,58.0
2021,17141,0.0,7.0,7.0
2021,17143,7.0,3.0,10.0
2021,17161,3.0,2.0,5.0
2021,17179,4.0,3.0,7.0
2021,17197,15.0,16.0,31.0
2021,17201,6.0,18.0,24.0
2021,18003,3.0,3.0,6.0
2021,18039,4.0,11.0,15.0
2021,18047,6.0,0.0,6.0
2021,18049,6.0,0.0,6.0
2021,18073,2.0,6.0,8.0
2021,18085,5.0,4.0,9.0
2021,18089,2.0,7.0,9.0
2021,18091,7.0,6.0,13.0
2021,18097,1.0,4.0,5.0
2021,18099,2.0,3.0,5.0
2021,18127,8.0,11.0,19.0
2021,18141,27.0,13.0,40.0
2021,19011,0.0,5.0,5.0
2021,19015,2.0,3.0,5.0
2021,19031,2.0,3.0,5.0
2021,19043,1.0,6.0,7.0
2021,19049,3.0,4.0,7.0
2021,19061,11.0,39.0,50.0
2021,19097,1.0,5.0,6.0
2021,19103,17.0,50.0,67.0
2021,19105,3.0,3.0,6.0
2021,19113,10.0,30.0,40.0
2021,19117,0.0,5.0,5.0
2021,19125,2.0,8.0,10.0
2021,19139,0.0,8.0,8.0
2021,19153,13.0,23.0,36.0
2021,19163,2.0,3.0,5.0
2021,19183,2.0,10.0,12.0
2021,19191,1.0,4.0,5.0
2021,21111,0.0,5.0,5.0
2021,23001,49.0,15.0,64.0
2021,23005,159.0,67.0,226.0
2021,23007,19.0,5.0,24.0
2021,23009,132.0,54.0,186.0
2021,23011,137.0,30.0,167.0
2021,23013,108.0,30.0,138.0
2021,23015,49.0,16.0,65.0
2021,23017,51.0,6.0,57.0
2021,23019,92.0,34.0,126.0
2021,23023,35.0,10.0,45.0
2021,23025,63.0,17.0,80.0
2021,23027,91.0,22.0,113.0
2021,23029,30.0,8.0,38.0
2021,23031,122.0,51.0,173.0
2021,24001,46.0,38.0,84.0
2021,24003,122.0,31.0,153.0
2021,24005,44.0,37.0,81.0
2021,24009,16.0,14.0,30.0
2021,24011,2.0,4.0,6.0
2021,24013,58.0,29.0,87.0
2021,24015,25.0,19.0,44.0
2021,24017,2.0,6.0,8.0
2021,24021,65.0,43.0,108.0
2021,24023,13.0,24.0,37.0
2021,24025,51.0,33.0,84.0
2021,24027,31.0,15.0,46.0
2021,24031,12.0,2.0,14.0
2021,24035,14.0,11.0,25.0
2021,24039,2.0,3.0,5.0
2021,24043,16.0,16.0,32.0
2021,24045,1.0,6.0,7.0
2021,24047,11.0,6.0,17.0
2021,24510,18.0,6.0,24.0
2021,25021,2.0,5.0,7.0
2021,26005,19.0,8.0,27.0
2021,26013,9.0,3.0,12.0
2021,26015,5.0,12.0,17.0
2021,26019,5.0,0.0,5.0
2021,26021,23.0,23.0,46.0
2021,26025,22.0,9.0,31.0
2021,26027,15.0,15.0,30.0
2021,26037,8.0,5.0,13.0
2021,26041,2.0,15.0,17.0
2021,26043,42.0,35.0,77.0
2021,26053,3.0,5.0,8.0
2021,26055,2.0,4.0,6.0
2021,26061,10.0,16.0,26.0
2021,26065,12.0,3.0,15.0
2021,26071,4.0,3.0,7.0
2021,26075,3.0,4.0,7.0
2021,26077,95.0,56.0,151.0
2021,26081,22.0,20.0,42.0
2021,26091,3.0,2.0,5.0
2021,26093,5.0,1.0,6.0
2021,26099,7.0,4.0,11.0
2021,26103,5.0,7.0,12.0
2021,26105,6.0,4.0,10.0
2021,26109,6.0,24.0,30.0
2021,26121,2.0,11.0,13.0
2021,26125,21.0,19.0,40.0
2021,26127,8.0,3.0,11.0
2021,26131,2.0,8.0,10.0
2021,26139,12.0,8.0,20.0
2021,26149,13.0,10.0,23.0
2021,26153,2.0,4.0,6.0
2021,26159,11.0,16.0,27.0
2021,26161,25.0,11.0,36.0
2021,27001,10.0,19.0,29.0
2021,27003,68.0,57.0,125.0
2021,27005,4.0,13.0,17.0
2021,27007,19.0,19.0,38.0
2021,27009,3.0,3.0,6.0
2021,27017,18.0,14.0,32.0
2021,27019,14.0,9.0,23.0
2021,27021,18.0,26.0,44.0
2021,27025,25.0,19.0,44.0
2021,27027,2.0,3.0,5.0
2021,27029,3.0,2.0,5.0
2021,27031,4.0,2.0,6.0
2021,27035,39.0,56.0,95.0
2021,27037,65.0,41.0,106.0
2021,27039,5.0,1.0,6.0
2021,27045,10.0,4.0,14.0
2021,27049,21.0,16.0,37.0
2021,27053,133.0,99.0,232.0
2021,27055,15.0,13.0,28.0
2021,27057,16.0,11.0,27.0
2021,27059,13.0,16.0,29.0
2021,27061,16.0,32.0,48.0
2021,27065,9.0,7.0,16.0
2021,27067,6.0,1.0,7.0
2021,27075,4.0,10.0,14.0
2021,27085,5.0,4.0,9.0
2021,27095,9.0,4.0,13.0
2021,27097,8.0,9.0,17.0
2021,27103,2.0,4.0,6.0
2021,27109,29.0,29.0,58.0
2021,27111,19.0,13.0,32.0
2021,27113,2.0,3.0,5.0
2021,27115,17.0,20.0,37.0
2021,27119,1.0,5.0,6.0
2021,27123,77.0,51.0,128.0
2021,27131,1.0,5.0,6.0
2021,27137,76.0,47.0,123.0
2021,27139,11.0,17.0,28.0
2021,27141,29.0,21.0,50.0
2021,27145,19.0,11.0,30.0
2021,27147,4.0,1.0,5.0
2021,27153,14.0,3.0,17.0
2021,27157,17.0,6.0,23.0
2021,27159,7.0,4.0,11.0
2021,27163,90.0,66.0,156.0
2021,27169,9.0,19.0,28.0
2021,27171,22.0,11.0,33.0
2021,32003,6.0,4.0,10.0
2021,33001,15.0,16.0,31.0
2021,33003,25.0,7.0,32.0
2021,33005,7.0,4.0,11.0
2021,33009,17.0,8.0,25.0
2021,33011,84.0,44.0,128.0
2021,33013,27.0,46.0,73.0
2021,33015,37.0,30.0,67.0
2021,33017,8.0,14.0,22.0
2021,33019,4.0,1.0,5.0
2021,34001,45.0,28.0,73.0
2021,34003,191.0,79.0,270.0
2021,34005,143.0,58.0,201.0
2021,34007,74.0,19.0,93.0
2021,34009,16.0,20.0,36.0
2021,34011,34.0,15.0,49.0
2021,34013,106.0,42.0,148.0
2021,34015,49.0,30.0,79.0
2021,34017,26.0,13.0,39.0
2021,34019,209.0,84.0,293.0
2021,34021,137.0,61.0,198.0
2021,34023,66.0,18.0,84.0
2021,34025,179.0,125.0,304.0
2021,34027,353.0,94.0,447.0
2021,34029,144.0,84.0,228.0
2021,34031,121.0,51.0,172.0
2021,34033,18.0,15.0,33.0
2021,34035,109.0,29.0,138.0
2021,34037,256.0,106.0,362.0
2021,34039,45.0,16.0,61.0
2021,34041,141.0,60.0,201.0
2021,36001,40.0,49.0,89.0
2021,36003,31.0,3.0,34.0
2021,36005,16.0,14.0,30.0
2021,36007,38.0,68.0,106.0
2021,36009,27.0,3.0,30.0
2021,36011,29.0,9.0,38.0
2021,36013,11.0,1.0,12.0
2021,36015,13.0,2.0,15.0
2021,36017,24.0,13.0,37.0
2021,36019,6.0,3.0,9.0
2021,36021,63.0,60.0,123.0
2021,36023,61.0,12.0,73.0
2021,36025,17.0,0.0,17.0
2021,36027,50.0,27.0,77.0
2021,36029,39.0,16.0,55.0
2021,36033,7.0,2.0,9.0
2021,36035,26.0,13.0,39.0
2021,36037,11.0,1.0,12.0
2021,36039,42.0,44.0,86.0
2021,36043,41.0,2.0,43.0
2021,36047,172.0,169.0,341.0
2021,36049,49.0,12.0,61.0
2021,36051,15.0,3.0,18.0
2021,36053,5.0,2.0,7.0
2021,36055,25.0,9.0,34.0
2021,36059,24.0,4.0,28.0
2021,36061,143.0,138.0,281.0
2021,36065,32.0,12.0,44.0
2021,36067,34.0,1.0,35.0
2021,36069,25.0,8.0,33.0
2021,36071,50.0,44.0,94.0
2021,36075,27.0,1.0,28.0
2021,36077,19.0,3.0,22.0
2021,36079,44.0,28.0,72.0
2021,36081,65.0,46.0,111.0
2021,36083,54.0,71.0,125.0
2021,36085,31.0,24.0,55.0
2021,36087,36.0,15.0,51.0
2021,36089,42.0,4.0,46.0
2021,36091,58.0,7.0,65.0
2021,36093,7.0,5.0,12.0
2021,36095,9.0,1.0,10.0
2021,36097,25.0,7.0,32.0
2021,36099,10.0,1.0,11.0
2021,36101,22.0,4.0,26.0
2021,36103,107.0,38.0,145.0
2021,36107,16.0,3.0,19.0
2021,36109,33.0,11.0,44.0
2021,36111,38.0,16.0,54.0
2021,36113,10.0,6.0,16.0
2021,36115,17.0,14.0,31.0
2021,36117,41.0,11.0,52.0
2021,36121,10.0,5.0,15.0
2021,36123,22.0,6.0,28.0
2021,37005,7.0,9.0,16.0
2021,37009,15.0,26.0,41.0
2021,37021,17.0,18.0,35.0
